Category,BNF Chapter,Prodcode,dm+d code,Product Name,Drug Substance
Inhalers - ICS,,581441000033111,,flixotide 50microgram disks with diskhaler (glaxosmithkline uk ltd),
Inhalers - ICS,,581541000033112,,fluticasone propionate disks with diskhaler 100 micrograms/dose,
Inhalers - ICS,,581641000033113,,fluticasone propionate disks with diskhaler 250 micrograms/dose,
Inhalers - ICS,,581741000033116,,fluticasone propionate disks with diskhaler 50 micrograms/dose,
Inhalers - ICS,,581841000033114,,flixotide 500microgram disks with diskhaler (glaxosmithkline uk ltd),
Inhalers - ICS,,581941000033118,,fluticasone propionate disks with diskhaler 500 micrograms/puff,
Inhalers - ICS,,585641000033110,,flixotide inhaler 125 micrograms/puff,
Inhalers - ICS,,585741000033118,,flixotide 25micrograms/dose inhaler (glaxosmithkline uk ltd),
Inhalers - ICS,,585841000033111,,flixotide inhaler 50 micrograms/puff,
Inhalers - ICS,,585941000033115,,fluticasone propionate inhaler 125 micrograms/puff,
Inhalers - ICS,,586041000033113,,fluticasone 25micrograms/dose inhaler,
Inhalers - ICS,,586141000033112,,fluticasone propionate inhaler 50 micrograms/puff,
Inhalers - ICS,,586241000033117,,flixotide inhaler 250 micrograms/puff,
Inhalers - ICS,,586341000033110,,fluticasone propionate inhaler 250 micrograms/puff,
Inhalers - ICS,,590841000033115,,flixotide 100microgram disks (glaxosmithkline uk ltd),
Inhalers - ICS,,590941000033111,,flixotide 250microgram disks (glaxosmithkline uk ltd),
Inhalers - ICS,,591041000033118,,flixotide 50microgram disks (glaxosmithkline uk ltd),
Inhalers - ICS,,591141000033119,,fluticasone propionate 100microgram inhalation powder blisters,
Inhalers - ICS,,591241000033114,,fluticasone propionate 250microgram inhalation powder blisters,
Inhalers - ICS,,591341000033116,,fluticasone propionate 50microgram inhalation powder blisters,
Inhalers - ICS,,591441000033110,,flixotide 500microgram disks (glaxosmithkline uk ltd),
Inhalers - ICS,,591541000033111,,fluticasone propionate 500microgram inhalation powder blisters,
Inhalers - LABA_ICS,,10387141000033115,,sirdupla 25micrograms/dose / 125micrograms/dose inhaler (mylan),
Inhalers - LABA_ICS,,10387241000033110,,sirdupla 25micrograms/dose / 250micrograms/dose inhaler (mylan),
Inhalers - LABA_ICS,,10715041000033111,,airflusal forspiro 50micrograms/dose / 500micrograms/dose dry powder inhaler (sandoz ltd),
Inhalers - LABA_ICS,,10735041000033115,,beclometasone 200micrograms/dose / formoterol 6micrograms/dose dry powder inhaler,
Inhalers - LABA_ICS,,10735141000033116,,fostair nexthaler 200micrograms/dose / 6micrograms/dose dry powder inhaler (chiesi ltd),
Inhalers - LABA_ICS,,10740041000033111,,beclometasone 200micrograms/dose / formoterol 6micrograms/dose inhaler cfc free,
Inhalers - LABA_ICS,,10740141000033110,,fostair 200micrograms/dose / 6micrograms/dose inhaler (chiesi ltd),
Inhalers - LABA_ICS,,11707241000033115,,budesonide 200micrograms/dose / formoterol 6micrograms/dose inhaler cfc free,
Inhalers - LABA_ICS,,11707341000033113,,symbicort 200micrograms/dose / 6micrograms/dose pressurised inhaler (astrazeneca uk ltd),
Inhalers - LABA_ICS,,12046641000033114,,sereflo 25micrograms/dose / 125micrograms/dose inhaler (cipla eu ltd),
Inhalers - LABA_ICS,,12046741000033117,,sereflo 25micrograms/dose / 250micrograms/dose inhaler (cipla eu ltd),
Inhalers - LABA_ICS,,12197841000033113,,airflusal 25micrograms/dose / 125micrograms/dose inhaler (sandoz ltd),
Inhalers - LABA_ICS,,12197941000033117,,airflusal 25micrograms/dose / 250micrograms/dose inhaler (sandoz ltd),
Inhalers - LABA_ICS,,12370841000033110,,aloflute 25micrograms/dose / 125micrograms/dose inhaler (mylan),
Inhalers - LABA_ICS,,12370941000033119,,aloflute 25micrograms/dose / 250micrograms/dose inhaler (mylan),
Inhalers - LABA_ICS,,12403741000033110,,fobumix easyhaler 320micrograms/dose / 9micrograms/dose dry powder inhaler (orion pharma (uk) ltd),
Inhalers - LABA_ICS,,12430741000033111,,fobumix easyhaler 160micrograms/dose / 4.5micrograms/dose dry powder inhaler (orion pharma (uk) ltd),
Inhalers - LABA_ICS,,12434441000033111,,fobumix easyhaler 80micrograms/dose / 4.5micrograms/dose dry powder inhaler (orion pharma (uk) ltd),
Inhalers - LABA_ICS,,12529241000033119,,fusacomb easyhaler 50micrograms/dose / 250micrograms/dose dry powder inhaler (orion pharma (uk) ltd),
Inhalers - LABA_ICS,,12529341000033112,,fusacomb easyhaler 50micrograms/dose / 500micrograms/dose dry powder inhaler (orion pharma (uk) ltd),
Inhalers - LABA_ICS,,12579341000033113,,combisal 25micrograms/dose / 50micrograms/dose inhaler (aspire pharma ltd),
Inhalers - LABA_ICS,,12579441000033119,,combisal 25micrograms/dose / 125micrograms/dose inhaler (aspire pharma ltd),
Inhalers - LABA_ICS,,12579541000033118,,combisal 25micrograms/dose / 250micrograms/dose inhaler (aspire pharma ltd),
Inhalers - LABA_ICS,,12634941000033116,,fluticasone 125micrograms/dose / formoterol 5micrograms/dose breath actuated inhaler cfc free,
Inhalers - LABA_ICS,,12635041000033116,,fluticasone 50micrograms/dose / formoterol 5micrograms/dose breath actuated inhaler cfc free,
Inhalers - LABA_ICS,,12635141000033117,,flutiform k-haler 125micrograms/dose / 5micrograms/dose breath actuated inhaler (napp pharmaceuticals ltd),
Inhalers - LABA_ICS,,12635241000033112,,flutiform k-haler 50micrograms/dose / 5micrograms/dose breath actuated inhaler (napp pharmaceuticals ltd),
Inhalers - LABA_ICS,,12901741000033113,,stalpex 50micrograms/dose / 500micrograms/dose dry powder inhaler (glenmark pharmaceuticals europe ltd),
Inhalers - LABA_ICS,,1752141000033117,,seretide 100 accuhaler (glaxosmithkline uk ltd),
Inhalers - LABA_ICS,,1752241000033112,,seretide 250 accuhaler (glaxosmithkline uk ltd),
Inhalers - LABA_ICS,,1752341000033119,,seretide 500 accuhaler (glaxosmithkline uk ltd),
Inhalers - LABA_ICS,,2147241000033117,,seretide 50 evohaler (glaxosmithkline uk ltd),
Inhalers - LABA_ICS,,2147341000033110,,seretide 125 evohaler (glaxosmithkline uk ltd),
Inhalers - LABA_ICS,,2147441000033116,,seretide 250 evohaler (glaxosmithkline uk ltd),
Inhalers - LABA_ICS,,2587541000033118,,symbicort 100/6 turbohaler (astrazeneca uk ltd),
Inhalers - LABA_ICS,,2587641000033117,,symbicort 200/6 turbohaler (astrazeneca uk ltd),
Inhalers - LABA_ICS,,2905641000033115,,symbicort 400/12 turbohaler (astrazeneca uk ltd),
Inhalers - LABA_ICS,,3163741000033118,,fluticasone 50micrograms/dose / salmeterol 25micrograms/dose inhaler cfc free,
Inhalers - LABA_ICS,,3163841000033111,,fluticasone 125micrograms/dose / salmeterol 25micrograms/dose inhaler cfc free,
Inhalers - LABA_ICS,,3163941000033115,,fluticasone 250micrograms/dose / salmeterol 25micrograms/dose inhaler cfc free,
Inhalers - LABA_ICS,,3164041000033118,,fluticasone propionate 100micrograms/dose / salmeterol 50micrograms/dose dry powder inhaler,
Inhalers - LABA_ICS,,3164141000033119,,fluticasone propionate 250micrograms/dose / salmeterol 50micrograms/dose dry powder inhaler,
Inhalers - LABA_ICS,,3164241000033114,,fluticasone propionate 500micrograms/dose / salmeterol 50micrograms/dose dry powder inhaler,
Inhalers - LABA_ICS,,3164341000033116,,budesonide 100micrograms/dose / formoterol 6micrograms/dose dry powder inhaler,
Inhalers - LABA_ICS,,3164441000033110,,budesonide 200micrograms/dose / formoterol 6micrograms/dose dry powder inhaler,
Inhalers - LABA_ICS,,3164541000033111,,budesonide 400micrograms/dose / formoterol 12micrograms/dose dry powder inhaler,
Inhalers - LABA_ICS,,4418141000033112,,beclometasone 100micrograms/dose / formoterol 6micrograms/dose inhaler cfc free,
Inhalers - LABA_ICS,,4418241000033117,,fostair 100micrograms/dose / 6micrograms/dose inhaler (chiesi ltd),
Inhalers - LABA_ICS,,5140541000033119,,symbicort turbuhaler 80/4.5 micrograms/dose,
Inhalers - LABA_ICS,,5140741000033110,,symbicort turbuhaler 160/4.5 micrograms/dose,
Inhalers - LABA_ICS,,8028941000033114,,symbicort turbuhaler 320/9 micrograms/dose,
Inhalers - LABA_ICS,,8101641000033112,,fluticasone 50micrograms/dose / formoterol 5micrograms/dose inhaler cfc free,
Inhalers - LABA_ICS,,8101741000033115,,fluticasone 125micrograms/dose / formoterol 5micrograms/dose inhaler cfc free,
Inhalers - LABA_ICS,,8101841000033113,,fluticasone 250micrograms/dose / formoterol 10micrograms/dose inhaler cfc free,
Inhalers - LABA_ICS,,8101941000033117,,flutiform 50micrograms/dose / 5micrograms/dose inhaler (napp pharmaceuticals ltd),
Inhalers - LABA_ICS,,8102041000033111,,flutiform 125micrograms/dose / 5micrograms/dose inhaler (napp pharmaceuticals ltd),
Inhalers - LABA_ICS,,8102141000033110,,flutiform 250micrograms/dose / 10micrograms/dose inhaler (napp pharmaceuticals ltd),
Inhalers - LABA_ICS,,8946841000033112,,fluticasone furoate 184micrograms/dose / vilanterol 22micrograms/dose dry powder inhaler,
Inhalers - LABA_ICS,,8946941000033116,,fluticasone furoate 92micrograms/dose / vilanterol 22micrograms/dose dry powder inhaler,
Inhalers - LABA_ICS,,8947041000033115,,relvar ellipta 184micrograms/dose / 22micrograms/dose dry powder inhaler (glaxosmithkline uk ltd),
Inhalers - LABA_ICS,,8947141000033116,,relvar ellipta 92micrograms/dose / 22micrograms/dose dry powder inhaler (glaxosmithkline uk ltd),
Inhalers - LABA_ICS,,9342741000033111,,duoresp spiromax 160micrograms/dose / 4.5micrograms/dose dry powder inhaler (teva uk ltd),
Inhalers - LABA_ICS,,9342841000033118,,duoresp spiromax 320micrograms/dose / 9micrograms/dose dry powder inhaler (teva uk ltd),
Inhalers - LABA_ICS,,9531441000033113,,beclometasone 100micrograms/dose / formoterol 6micrograms/dose dry powder inhaler,
Inhalers - LABA_ICS,,9537441000033115,,fostair nexthaler 100micrograms/dose / 6micrograms/dose dry powder inhaler (chiesi ltd),
