Audit query,Category,Medication,Prodcode,Gemscript code,Product Name,Drug Substance,BNF Code
6,Exacerbations,Antibiotics,58037,05912020,Clarithromycin 500mg tablets (Almus Pharmaceuticals Ltd),Clarithromycin,05010500
6,Exacerbations,Antibiotics,63236,05913020,Klaricid 500 tablets (Necessity Supplies Ltd),Clarithromycin,05010500
6,Exacerbations,Antibiotics,55148,05918020,Clarithromycin 250mg/5ml oral suspension (Alliance Healthcare (Distribution) Ltd),Clarithromycin,05010500
6,Exacerbations,Antibiotics,54208,05921020,Clarithromycin 250mg/5ml oral suspension (Sigma Pharmaceuticals Plc),Clarithromycin,05010500
6,Exacerbations,Antibiotics,62897,05922020,Clarithromycin 250mg/5ml oral suspension (Phoenix Healthcare Distribution Ltd),Clarithromycin,05010500
6,Exacerbations,Antibiotics,7592,05930007,AMOXYCILLIN 125 MG CAP,,00000000
6,Exacerbations,Antibiotics,52029,05930020,Zithromax 250mg capsules (Mawdsley-Brooks & Company Ltd),Azithromycin dihydrate,05010500
6,Exacerbations,Antibiotics,12327,05931007,AMOXIDIN 500 MG CAP,,00000000
6,Exacerbations,Antibiotics,69438,05933020,Zithromax 200mg/5ml oral suspension (Waymade Healthcare Plc),Azithromycin,05010500
6,Exacerbations,Antibiotics,65486,05935020,Azithromycin 200mg/5ml oral suspension (Alliance Healthcare (Distribution) Ltd),Azithromycin,05010500
6,Exacerbations,Antibiotics,61810,05940020,Azithromycin 500mg tablets (A A H Pharmaceuticals Ltd),Azithromycin,05010500
6,Exacerbations,Antibiotics,8582,06313007,AMOXIDIN 250 MG CAP,,00000000
6,Exacerbations,Antibiotics,21810,06515007,CYCLODOX CAP 100 mg,,00000000
6,Exacerbations,Antibiotics,32616,06594007,PIPRIL 2 MG INJ,,00000000
6,Exacerbations,Antibiotics,3907,06682007,ERYTHROMYCIN SF sach 250 MG,,00000000
6,Exacerbations,Antibiotics,1037,06683007,ERYTHROMYCIN ETHYLSUCCINATE SF 125 MG/5ML SUS,,00000000
6,Exacerbations,Antibiotics,966,06746007,AMOXIL SF 125 MG/5ML SYR,,00000000
6,Exacerbations,Antibiotics,14557,06996007,ERYMIN 250 MG/5ML SUS,,00000000
6,Exacerbations,Antibiotics,58771,16724021,Amoxicillin 250mg capsules (DE Pharmaceuticals),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,59879,16725021,Amoxicillin 500mg capsules (DE Pharmaceuticals),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,61407,16726021,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (Colorama Pharmaceuticals Ltd),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,58494,16727021,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (Colorama Pharmaceuticals Ltd),Potassium clavulanate/Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,59112,16730021,Amoxicillin 125mg/5ml oral suspension sugar free (DE Pharmaceuticals),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,59391,16731021,Amoxicillin 125mg/5ml oral suspension (DE Pharmaceuticals),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,60267,16732021,Amoxicillin 250mg/5ml oral suspension (DE Pharmaceuticals),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,60027,16734021,Amoxicillin 250mg/5ml oral suspension sugar free (DE Pharmaceuticals),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,54052,17286020,Co-amoxiclav 125mg/31mg/5ml oral suspension (A A H Pharmaceuticals Ltd),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,54708,17287020,Co-amoxiclav 250mg/62mg/5ml oral suspension (A A H Pharmaceuticals Ltd),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,66819,17441021,Erythrocin 500 tablets (Waymade Healthcare Plc),Erythromycin stearate,05010500
6,Exacerbations,Antibiotics,65189,19795020,Doxycycline 50mg/5ml oral suspension,Doxycycline hyclate,05010300/05040100/13060201
6,Exacerbations,Antibiotics,59432,20223021,Amoxicillin 250mg capsules (Accord Healthcare Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,59908,21388021,Co-amoxiclav 500mg/125mg tablets (DE Pharmaceuticals),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,60034,21390021,Co-amoxiclav 250mg/125mg tablets (DE Pharmaceuticals),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,60159,21392021,Doxycycline 100mg capsules (DE Pharmaceuticals),Doxycycline hyclate,05010300/05040100/13060201
6,Exacerbations,Antibiotics,62008,21393021,Doxycycline 50mg capsules (DE Pharmaceuticals),Doxycycline hyclate,05010300/05040100/13060201
6,Exacerbations,Antibiotics,61264,21395021,Erythromycin 250mg gastro-resistant tablets (DE Pharmaceuticals),Erythromycin,05010500/13060201
6,Exacerbations,Antibiotics,62143,21396021,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (DE Pharmaceuticals),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,59441,21399021,Erythromycin ethyl succinate 125mg/5ml oral suspension (DE Pharmaceuticals),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,63032,21400021,Erythromycin ethyl succinate 250mg/5ml oral suspension (DE Pharmaceuticals),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,63063,21920021,Co-amoxiclav 250mg/62mg/5ml oral suspension (DE Pharmaceuticals),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,60190,23095021,Erythromycin 250mg gastro-resistant tablets (Waymade Healthcare Plc),Erythromycin,05010500/13060201
6,Exacerbations,Antibiotics,60281,23190021,Co-amoxiclav 125mg/31mg/5ml oral suspension (CST Pharma Ltd),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,65533,23191021,Co-amoxiclav 250mg/62mg/5ml oral suspension (CST Pharma Ltd),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,60828,23737021,Erythromycin 250mg gastro-resistant tablets (Bristol Laboratories Ltd),Erythromycin,05010500/13060201
6,Exacerbations,Antibiotics,61299,25610021,Co-amoxiclav 125mg/31mg/5ml oral suspension (Mawdsley-Brooks & Company Ltd),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,62377,31358021,Co-amoxiclav 500mg/125mg tablets (Creo Pharma Ltd),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,62332,31393021,Co-amoxiclav 875mg/125mg tablets,Potassium clavulanate/Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,63452,31394021,Co-amoxiclav 875mg/125mg tablets (Creo Pharma Ltd),Potassium clavulanate/Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,57966,38546020,Amoxicillin 250mg capsules (Medreich Plc),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,52058,38547020,Amoxicillin 500mg capsules (Medreich Plc),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,49610,38548020,Co-amoxiclav 500mg/125mg tablets (Medreich Plc),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,53986,38553020,Erythromycin 250mg gastro-resistant tablets (Medreich Plc),Erythromycin,05010500/13060201
6,Exacerbations,Antibiotics,53086,38554020,Clarithromycin 250mg tablets (DE Pharmaceuticals),Clarithromycin,05010500
6,Exacerbations,Antibiotics,53776,38555020,Clarithromycin 500mg tablets (DE Pharmaceuticals),Clarithromycin,05010500
6,Exacerbations,Antibiotics,60382,38556020,Azithromycin 250mg capsules (DE Pharmaceuticals),Azithromycin dihydrate,05010500
6,Exacerbations,Antibiotics,60814,38557020,Azithromycin 500mg tablets (DE Pharmaceuticals),Azithromycin,05010500
6,Exacerbations,Antibiotics,71086,38910020,Co-fluampicil 250mg/250mg capsules (Almus Pharmaceuticals Ltd),Flucloxacillin sodium/Ampicillin trihydrate,05010103
6,Exacerbations,Antibiotics,53609,38978020,Co-amoxiclav 500mg/125mg tablets (APC Pharmaceuticals & Chemicals (Europe) Ltd),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,58803,38979020,Co-amoxiclav 250mg/125mg tablets (APC Pharmaceuticals & Chemicals (Europe) Ltd),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,54472,39856020,Clarithromycin 250mg tablets (Accord Healthcare Ltd),Clarithromycin,05010500
6,Exacerbations,Antibiotics,51426,39857020,Clarithromycin 500mg tablets (Accord Healthcare Ltd),Clarithromycin,05010500
6,Exacerbations,Antibiotics,49530,40561020,Azithromycin 200mg/5ml oral suspension (Sandoz Ltd),Azithromycin,05010500
6,Exacerbations,Antibiotics,62686,40840021,Co-amoxiclav 125mg/31mg/5ml oral suspension (Pharma-z Ltd),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,66034,41194020,Azithromycin 250mg tablets (Sandoz Ltd),Azithromycin,05010500
6,Exacerbations,Antibiotics,70218,41869020,Dificlir 200mg tablets (Astellas Pharma Ltd),Fidaxomicin,05010500
6,Exacerbations,Antibiotics,53135,41927020,Vibramycin-D 100mg dispersible tablets (Waymade Healthcare Plc),Doxycycline monohydrate,05010300/05040100/13060201
6,Exacerbations,Antibiotics,50580,42210020,Erythromycin 250mg gastro-resistant capsules (Actavis UK Ltd),Erythromycin,05010500/13060201
6,Exacerbations,Antibiotics,70869,43061021,Doxycycline 36.4mg/260mg periodontal gel cartridge,Doxycycline hyclate,05010300/12030200
6,Exacerbations,Antibiotics,59153,47407020,Amoxicillin 250mg capsules (Waymade Healthcare Plc),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,64357,47408020,Amoxicillin 500mg capsules (Waymade Healthcare Plc),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,66650,47409020,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (Waymade Healthcare Plc),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,57081,47410020,Co-amoxiclav 500mg/125mg tablets (Waymade Healthcare Plc),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,65056,47411020,Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free (Sandoz Ltd),Potassium clavulanate/Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,55312,47412020,Co-amoxiclav 250mg/125mg tablets (Waymade Healthcare Plc),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,56578,47413020,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (Waymade Healthcare Plc),Potassium clavulanate/Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,57997,47414020,Ampicillin 250mg capsules (Waymade Healthcare Plc),Ampicillin,05010103
6,Exacerbations,Antibiotics,55626,47416020,Amoxicillin 125mg/5ml oral suspension sugar free (Waymade Healthcare Plc),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,56561,47417020,Amoxicillin 125mg/5ml oral suspension (Waymade Healthcare Plc),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,62102,47418020,Amoxicillin 250mg/5ml oral suspension (Waymade Healthcare Plc),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,62442,47420020,Amoxicillin 250mg/5ml oral suspension sugar free (Waymade Healthcare Plc),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,55519,47433020,Doxycycline 100mg capsules (Waymade Healthcare Plc),Doxycycline hyclate,05010300/05040100/13060201
6,Exacerbations,Antibiotics,58326,47434020,Doxycycline 50mg capsules (Waymade Healthcare Plc),Doxycycline hyclate,05010300/05040100/13060201
6,Exacerbations,Antibiotics,59100,47440020,Erythromycin 250mg gastro-resistant tablets (Waymade Healthcare Plc),Erythromycin,05010500/13060201
6,Exacerbations,Antibiotics,64615,47441020,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (Waymade Healthcare Plc),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,61612,47442020,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Waymade Healthcare Plc),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,55397,47444020,Erythromycin 250mg gastro-resistant capsules (Waymade Healthcare Plc),Erythromycin,05010500/13060201
6,Exacerbations,Antibiotics,58756,47445020,Erythromycin ethyl succinate 125mg/5ml oral suspension (Waymade Healthcare Plc),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,61561,47446020,Erythromycin ethyl succinate 250mg/5ml oral suspension (Waymade Healthcare Plc),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,63033,47448020,Clarithromycin 250mg tablets (Waymade Healthcare Plc),Clarithromycin,05010500
6,Exacerbations,Antibiotics,57267,47449020,Clarithromycin 125mg/5ml oral suspension (Waymade Healthcare Plc),Clarithromycin,05010500
6,Exacerbations,Antibiotics,60805,47450020,Clarithromycin 500mg tablets (Waymade Healthcare Plc),Clarithromycin,05010500
6,Exacerbations,Antibiotics,55428,47451020,Clarithromycin 250mg/5ml oral suspension (Waymade Healthcare Plc),Clarithromycin,05010500
6,Exacerbations,Antibiotics,59588,47756020,Co-amoxiclav 125mg/31mg/5ml oral suspension (Waymade Healthcare Plc),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,63582,48040021,Amoxicillin 125mg/5ml oral suspension (Crescent Pharma Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,65031,48041021,Amoxicillin 250mg/5ml oral suspension (Crescent Pharma Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,20531,48114020,Amfipen 250mg Capsule (Yamanouchi Pharma Ltd),Ampicillin,05010103
6,Exacerbations,Antibiotics,26356,48115020,Amfipen 500mg Capsule (Yamanouchi Pharma Ltd),Ampicillin,05010103
6,Exacerbations,Antibiotics,133,48122020,Amoxil 250mg capsules (GlaxoSmithKline UK Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,847,48123020,Amoxil 500mg capsules (GlaxoSmithKline UK Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,15148,48124020,Amoxil 500mg Dispersible tablet (SmithKline Beecham Plc),Amoxicillin Trihydrate,05010103
6,Exacerbations,Antibiotics,12083,48133020,Ampiclox neonatal 90mg/0.6ml Oral suspension (Beecham Research Laboratories),Cloxacillin/Ampicillin Sodium,05010102/05010103
6,Exacerbations,Antibiotics,399,48261020,Augmentin 375mg tablets (GlaxoSmithKline UK Ltd),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,2507,48262020,Augmentin 375mg dispersible tablets (GlaxoSmithKline UK Ltd),Potassium clavulanate/Amoxicillin trihydrate,00000000
6,Exacerbations,Antibiotics,18648,48529020,Calthor 250mg Tablet (Wyeth Pharmaceuticals),Ciclacillin,05010103
6,Exacerbations,Antibiotics,29545,48530020,Calthor 500mg Tablet (Wyeth Pharmaceuticals),Ciclacillin,05010103
6,Exacerbations,Antibiotics,28870,48577020,Amoxicillin 125mg/5ml oral suspension (Teva UK Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,27725,48578020,Amoxicillin 250mg/5ml oral suspension (Teva UK Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,23967,48579020,Amoxicillin 250mg capsules (Teva UK Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,42809,48582020,Amoxicillin 250mg Capsule (C P Pharmaceuticals Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,38684,48583020,Amoxicillin 500mg Capsule (C P Pharmaceuticals Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,34238,48588020,Amoxicillin 1g powder for solution for injection vials (Wockhardt UK Ltd),Amoxicillin sodium,05010103
6,Exacerbations,Antibiotics,62786,48589020,Amoxicillin 250mg powder for solution for injection vials (Wockhardt UK Ltd),Amoxicillin sodium,05010103
6,Exacerbations,Antibiotics,26157,48592020,Amoxicillin 500mg capsules (Actavis UK Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,34857,48593020,Amoxicillin 125mg/5ml oral suspension (Actavis UK Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,34760,48594020,Amoxicillin 250mg/5ml oral suspension (Actavis UK Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,28882,48597020,Amoxicillin 250mg Capsule (Crosspharma Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,35570,48598020,Amoxicillin 500mg Capsule (Crosspharma Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,28872,48599020,Amoxicillin 125mg/5ml Mixture (Crosspharma Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,42822,48604020,Amoxicillin 125mg/5ml Mixture (Celltech Pharma Europe Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,25484,48607020,Amoxicillin 250mg capsules (A A H Pharmaceuticals Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,33692,48608020,Amoxicillin 500mg capsules (A A H Pharmaceuticals Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,33690,48609020,Amoxicillin 125mg/5ml oral suspension (A A H Pharmaceuticals Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,30528,48612020,Amoxicillin 250mg capsules (Kent Pharmaceuticals Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,33706,48613020,Amoxicillin 500mg capsules (Kent Pharmaceuticals Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,48038,48614020,Amoxicillin 125mg/5ml oral suspension (Kent Pharmaceuticals Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,34042,48618020,Amoxicillin 250mg capsules (IVAX Pharmaceuticals UK Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,29463,48619020,Amoxicillin 500mg capsules (IVAX Pharmaceuticals UK Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,23238,48620020,Amoxicillin 125mg/5ml oral suspension (IVAX Pharmaceuticals UK Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,44854,48623020,Amoxicillin 500mg Capsule (Lagap),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,55047,48624020,Amoxicillin 125mg/5ml oral suspension (Sandoz Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,56223,48625020,Amoxicillin 250mg/5ml oral suspension (Sandoz Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,32872,48628020,Amoxicillin 250mg Capsule (Mepra-Pharm),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,69340,48630020,Amoxicillin 125mg/5ml Mixture (Mepra-Pharm),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,24150,48635020,Amoxicillin 125mg/5ml oral suspension sugar free (IVAX Pharmaceuticals UK Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,45267,48638020,Amoxicillin 250mg Capsule (Regent Laboratories Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,30743,48644020,Amoxicillin 250mg capsules (Ranbaxy (UK) Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,34852,48645020,Amoxicillin 500mg capsules (Ranbaxy (UK) Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,28875,48646020,Amoxicillin 125mg/5ml oral suspension (Ranbaxy (UK) Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,33570,48655020,Amoxicillin 250mg/5ml Mixture (Crosspharma Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,42815,48660020,Amoxicillin 250mg/5ml Mixture (Celltech Pharma Europe Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,33165,48663020,Amoxicillin 250mg/5ml oral suspension (A A H Pharmaceuticals Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,33696,48664020,Amoxicillin 125mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,34232,48665020,Amoxicillin 250mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,62762,48668020,Amoxicillin 250mg/5ml oral suspension (Kent Pharmaceuticals Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,34384,48669020,Amoxicillin 125mg/5ml oral suspension sugar free (Kent Pharmaceuticals Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,34855,48670020,Amoxicillin 250mg/5ml oral suspension sugar free (Kent Pharmaceuticals Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,32640,48673020,Amoxicillin 250mg/5ml oral suspension (IVAX Pharmaceuticals UK Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,28130,48674020,Amoxicillin 3g oral powder sachets sugar free (Teva UK Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,41835,48675020,Amoxicillin 125mg Powder (IVAX Pharmaceuticals UK Ltd),Amoxicillin Trihydrate,05010103
6,Exacerbations,Antibiotics,40238,48678020,Amoxicillin 250mg/5ml Mixture (Mepra-Pharm),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,33699,48682020,Amoxicillin 250mg/5ml oral suspension sugar free (IVAX Pharmaceuticals UK Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,55846,48692020,Ampicillin 125mg/5ml Liquid (C P Pharmaceuticals Ltd),Ampicillin,05010103
6,Exacerbations,Antibiotics,34228,48709020,Ampicillin 250mg capsules (A A H Pharmaceuticals Ltd),Ampicillin,05010103
6,Exacerbations,Antibiotics,26174,48710020,Ampicillin 500mg capsules (A A H Pharmaceuticals Ltd),Ampicillin,05010103
6,Exacerbations,Antibiotics,41744,48711020,Ampicillin 125mg/5ml oral suspension (A A H Pharmaceuticals Ltd),Ampicillin,05010103
6,Exacerbations,Antibiotics,46175,48717020,Ampicillin 125mg/5ml Oral suspension (Hillcross Pharmaceuticals Ltd),Ampicillin Trihydrate,05010103
6,Exacerbations,Antibiotics,4489,49294020,Erycen 250mg Tablet (Berk Pharmaceuticals Ltd),Erythromycin,05010500/13060201
6,Exacerbations,Antibiotics,23017,49295020,Erycen 500mg Tablet (Berk Pharmaceuticals Ltd),Erythromycin,05010500/13060201
6,Exacerbations,Antibiotics,480,49300020,Erythrocin 250mg Tablet (Abbott Laboratories Ltd),Erythromycin stearate,05010500
6,Exacerbations,Antibiotics,3209,49303020,Erythromid 250mg Tablet (Abbott Laboratories Ltd),Erythromycin,05010500/13060201
6,Exacerbations,Antibiotics,105,49307020,Erythroped 250mg/5ml Liquid (Abbott Laboratories Ltd),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,16747,49308020,Erythroped 250mg Sachets (Abbott Laboratories Ltd),Erythromycin Ethyl Succinate,05010500
6,Exacerbations,Antibiotics,532,49309020,Erythroped 250mg/5ml Oral suspension (Abbott Laboratories Ltd),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,997,49312020,Erythroped pi 125mg/5ml Liquid (Abbott Laboratories Ltd),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,3042,49313020,Erythroped pi 125mg Sachets (Abbott Laboratories Ltd),Erythromycin Ethyl Succinate,05010500
6,Exacerbations,Antibiotics,825,49314020,Erythroped pi 125mg/5ml Oral suspension (Abbott Laboratories Ltd),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,24149,49593020,Doxycycline 100mg capsules (A A H Pharmaceuticals Ltd),Doxycycline hyclate,05010300/05040100/13060201
6,Exacerbations,Antibiotics,34175,49594020,Doxycycline 50mg capsules (A A H Pharmaceuticals Ltd),Doxycycline hyclate,05010300/05040100/13060201
6,Exacerbations,Antibiotics,34231,49622020,Erythromycin 125mg/5ml Liquid (Berk Pharmaceuticals Ltd),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,34873,49624020,Erythromycin 250mg Tablet (Berk Pharmaceuticals Ltd),Erythromycin,05010500/13060201
6,Exacerbations,Antibiotics,47242,49628020,Erythromycin 250mg/5ml Liquid (C P Pharmaceuticals Ltd),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,47676,49629020,Erythromycin 500mg/5ml Liquid (C P Pharmaceuticals Ltd),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,13167,49638020,Erythromycin ethyl succinate 125mg/5ml oral suspension (A A H Pharmaceuticals Ltd),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,13120,49639020,Erythromycin ethyl succinate 250mg/5ml oral suspension (A A H Pharmaceuticals Ltd),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,24127,49640020,Erythromycin 250mg gastro-resistant tablets (A A H Pharmaceuticals Ltd),Erythromycin,05010500/13060201
6,Exacerbations,Antibiotics,17207,49901020,Ilosone 250mg Capsule (Dista Products Ltd),Erythromycin Lactobionate,05010500/13060201
6,Exacerbations,Antibiotics,18643,49902020,Ilosone 500mg Tablet (Dista Products Ltd),Erythromycin,05010500/13060201
6,Exacerbations,Antibiotics,18682,49903020,Ilosone 125mg/5ml Liquid (Dista Products Ltd),Erythromycin Lactobionate,05010500/13060201
6,Exacerbations,Antibiotics,19330,49906020,Ilosone 250mg/5ml Liquid (Dista Products Ltd),Erythromycin Lactobionate,05010500/13060201
6,Exacerbations,Antibiotics,23244,49909020,Ilotycin 250mg Tablet (Eli Lilly and Company Ltd),Erythromycin,05010500/13060201
6,Exacerbations,Antibiotics,308,50280020,Magnapen 250mg/250mg capsules (Wockhardt UK Ltd),Flucloxacillin sodium/Ampicillin trihydrate,05010102
6,Exacerbations,Antibiotics,34189,50360020,Erythromycin 250mg Tablet (C P Pharmaceuticals Ltd),Erythromycin,05010500/13060201
6,Exacerbations,Antibiotics,34869,50361020,Erythromycin 500mg Tablet (C P Pharmaceuticals Ltd),Erythromycin,05010500/13060201
6,Exacerbations,Antibiotics,41604,50367020,Erythromycin 500mg Tablet (Hillcross Pharmaceuticals Ltd),Erythromycin,05010500/13060201
6,Exacerbations,Antibiotics,204,51032020,Penbritin 250mg Capsule (Beecham Research Laboratories),Ampicillin,05010103
6,Exacerbations,Antibiotics,15039,51033020,Penbritin 500mg Capsule (Beecham Research Laboratories),Ampicillin,05010103
6,Exacerbations,Antibiotics,10603,51034020,Penbritin 125mg/5ml Oral solution (Beecham Research Laboratories),Ampicillin,05010103
6,Exacerbations,Antibiotics,4318,51039020,Penbritin 250mg/5ml Oral solution (Beecham Research Laboratories),Ampicillin,05010103
6,Exacerbations,Antibiotics,2246,51172020,Pondocillin 500mg Tablet (LEO Pharma),Pivampicillin,05010103
6,Exacerbations,Antibiotics,6497,51247020,Clarithromycin 500mg with metronidazole 400mg with lansoprazole 30mg triple pack,Metronidazole/Lansoprazole/Clarithromycin,01030500/05010500
6,Exacerbations,Antibiotics,14484,51428020,Ampicillin / Cloxacillin 500mg capsules,Cloxacillin/Ampicillin,05010103
