Audit query,Category,Medication,Prodcode,Gemscript code,Product Name,Drug Substance,BNF Code
12,Inhaled therapy,ICS,5718,78907020,Flixotide 125micrograms/dose Evohaler (GlaxoSmithKline UK Ltd),Fluticasone propionate,03020000
12,Inhaled therapy,ICS,5683,78908020,Flixotide 250micrograms/dose Evohaler (GlaxoSmithKline UK Ltd),Fluticasone propionate,03020000
12,Inhaled therapy,ICS,5309,78909020,Flixotide 50micrograms/dose Evohaler (GlaxoSmithKline UK Ltd),Fluticasone propionate,03020000
12,Inhaled therapy,ICS,1725,79400020,Beclazone 50 Easi-Breathe inhaler (Teva UK Ltd),Beclometasone dipropionate,03020000
12,Inhaled therapy,ICS,895,79401020,Beclazone 100 Easi-Breathe inhaler (Teva UK Ltd),Beclometasone dipropionate,03020000
12,Inhaled therapy,ICS,1243,79402020,Beclazone 250 Easi-Breathe inhaler (Teva UK Ltd),Beclometasone dipropionate,03020000
12,Inhaled therapy,ICS,3119,79444020,Becloforte integra 250microgram/actuation Inhaler with compact spacer (Glaxo Laboratories Ltd),Beclometasone Dipropionate,03020000
12,Inhaled therapy,ICS,19401,79501020,Beclometasone 250micrograms/actuation inhaler and compact spacer,Beclometasone Dipropionate,03020000
12,Inhaled therapy,ICS,5992,79502020,Beclometasone 50micrograms/dose dry powder inhaler,Beclometasone dipropionate,03020000
12,Inhaled therapy,ICS,5522,79503020,Beclometasone 100micrograms/dose dry powder inhaler,Beclometasone dipropionate,03020000
12,Inhaled therapy,ICS,911,79577020,Flixotide accuhaler 250 250microgram/inhalation Inhalation powder (Allen & Hanburys Ltd),Fluticasone propionate,03020000
12,Inhaled therapy,ICS,2440,79578020,Flixotide accuhaler 500 500microgram/inhalation Inhalation powder (Allen & Hanburys Ltd),Fluticasone propionate,03020000
12,Inhaled therapy,ICS,7948,79604020,Fluticasone propionate 250micrograms/dose dry powder inhaler,Fluticasone propionate,03020000
12,Inhaled therapy,ICS,2282,79605020,Fluticasone propionate 500micrograms/dose dry powder inhaler,Fluticasone propionate,03020000
12,Inhaled therapy,ICS,14757,80127020,Pulvinal Beclometasone Dipropionate 100micrograms/dose dry powder inhaler (Chiesi Ltd),Beclometasone dipropionate,03020000
12,Inhaled therapy,ICS,13037,80128020,Pulvinal Beclometasone Dipropionate 200micrograms/dose dry powder inhaler (Chiesi Ltd),Beclometasone dipropionate,03020000
12,Inhaled therapy,ICS,14736,80129020,Pulvinal Beclometasone Dipropionate 400micrograms/dose dry powder inhaler (Chiesi Ltd),Beclometasone dipropionate,03020000
12,Inhaled therapy,ICS,17590,80362020,Asmanex 400micrograms/dose Twisthaler (Merck Sharp & Dohme Ltd),Mometasone furoate,03020000
12,Inhaled therapy,ICS,16018,80792020,Mometasone 200micrograms/dose dry powder inhaler,Mometasone furoate,03020000
12,Inhaled therapy,ICS,1885,81155020,Beclazone 200 inhaler (Teva UK Ltd),Beclometasone dipropionate,03020000
12,Inhaled therapy,ICS,11198,81505020,Beclometasons 50 micrograms/actuation vortex inhaler,Beclometasone Dipropionate,03020000
12,Inhaled therapy,ICS,15706,81506020,Beclometasone 100 micrograms/actuation vortex inhaler,Beclometasone Dipropionate,03020000
12,Inhaled therapy,ICS,9571,81507020,Beclometasone 250micrograms/actuation vortex inhaler,Beclometasone Dipropionate,03020000
12,Inhaled therapy,ICS,18394,81509020,Bdp 50microgram/actuation Spacehaler (Celltech Pharma Europe Ltd),Beclometasone Dipropionate,03020000
12,Inhaled therapy,ICS,19031,81510020,Bdp 100microgram/actuation Spacehaler (Celltech Pharma Europe Ltd),Beclometasone Dipropionate,03020000
12,Inhaled therapy,ICS,14524,81511020,Bdp 250microgram/actuation Spacehaler (Celltech Pharma Europe Ltd),Beclometasone Dipropionate,03020000
12,Inhaled therapy,ICS,9599,82719020,Beclazone 50microgram/actuation Inhalation powder (Actavis UK Ltd),Beclometasone dipropionate,03020000
12,Inhaled therapy,ICS,13815,82720020,Beclazone 100microgram/actuation Inhalation powder (Actavis UK Ltd),Beclometasone dipropionate,03020000
12,Inhaled therapy,ICS,4803,82721020,Beclazone 250microgram/actuation Inhalation powder (Actavis UK Ltd),Beclometasone dipropionate,03020000
12,Inhaled therapy,ICS,28761,84018020,Spacehaler BDP 50microgram/actuation Spacehaler (Celltech Pharma Europe Ltd),Beclometasone Dipropionate,03020000
12,Inhaled therapy,ICS,24898,84019020,Spacehaler BDP 100microgram/actuation Spacehaler (Celltech Pharma Europe Ltd),Beclometasone Dipropionate,03020000
12,Inhaled therapy,ICS,20825,84020020,Spacehaler BDP 250microgram/actuation Spacehaler (Celltech Pharma Europe Ltd),Beclometasone Dipropionate,03020000
12,Inhaled therapy,ICS,10254,84120020,Mometasone 400micrograms/dose dry powder inhaler,Mometasone furoate,03020000
12,Inhaled therapy,ICS,10321,84348020,Budesonide 400microgram inhalation powder capsules,Budesonide,00000000
12,Inhaled therapy,ICS,1727,84967020,Becotide easi-breathe 50microgram/actuation Pressurised inhalation (Allen & Hanburys Ltd),Beclometasone dipropionate,03020000
12,Inhaled therapy,ICS,896,84968020,Becotide easi-breathe 100microgram/actuation Pressurised inhalation (Allen & Hanburys Ltd),Beclometasone dipropionate,03020000
12,Inhaled therapy,ICS,1552,84970020,Becloforte easi-breathe 250microgram/actuation Pressurised inhalation (Allen & Hanburys Ltd),Beclometasone dipropionate,03020000
12,Inhaled therapy,ICS,16433,85228020,Asmanex 200micrograms/dose Twisthaler (Merck Sharp & Dohme Ltd),Mometasone furoate,03020000
12,Inhaled therapy,ICS,19389,85795020,Asmabec 50microgram/actuation Spacehaler (Celltech Pharma Europe Ltd),Beclometasone Dipropionate,03020000
12,Inhaled therapy,ICS,9477,85796020,Asmabec 100microgram/actuation Spacehaler (Celltech Pharma Europe Ltd),Beclometasone Dipropionate,03020000
12,Inhaled therapy,ICS,14590,85797020,Asmabec 250microgram/actuation Spacehaler (Celltech Pharma Europe Ltd),Beclometasone Dipropionate,03020000
12,Inhaled therapy,ICS,9577,85879020,Asmabec 50 Clickhaler (Focus Pharmaceuticals Ltd),Beclometasone dipropionate,03020000
12,Inhaled therapy,ICS,4601,85880020,Asmabec 100 Clickhaler (Focus Pharmaceuticals Ltd),Beclometasone dipropionate,03020000
12,Inhaled therapy,ICS,14567,85881020,Asmabec 250 Clickhaler (Focus Pharmaceuticals Ltd),Beclometasone dipropionate,03020000
12,Inhaled therapy,ICS,18537,86508020,Budesonide 200microgram inhalation powder capsules,Budesonide,00000000
12,Inhaled therapy,ICS,10090,86870020,Beclometasone 50micrograms/actuation extrafine particle cfc free inhaler,Beclometasone Dipropionate,03020000
12,Inhaled therapy,ICS,3150,86871020,Beclometasone 100micrograms/actuation extrafine particle cfc free inhaler,Beclometasone Dipropionate,03020000
12,Inhaled therapy,ICS,3546,86873020,Qvar 50 inhaler (Teva UK Ltd),Beclometasone dipropionate,03020000
12,Inhaled therapy,ICS,2335,86874020,Qvar 100 inhaler (Teva UK Ltd),Beclometasone dipropionate,03020000
12,Inhaled therapy,ICS,11732,86878020,Beclometasone 50micrograms/dose breath actuated inhaler CFC free,Beclometasone dipropionate,03020000
12,Inhaled therapy,ICS,9921,86879020,Beclometasone 100micrograms/dose breath actuated inhaler CFC free,Beclometasone dipropionate,03020000
12,Inhaled therapy,ICS,3220,86883020,Qvar 50 Autohaler (Teva UK Ltd),Beclometasone dipropionate,03020000
12,Inhaled therapy,ICS,4413,86884020,Qvar 100 Autohaler (Teva UK Ltd),Beclometasone dipropionate,03020000
12,Inhaled therapy,ICS,16054,87972020,Budesonide 200micrograms/actuation breath actuated powder inhaler,Budesonide,03020000
12,Inhaled therapy,ICS,23741,87974020,Novolizer budesonide 200microgram/actuation Pressurised inhalation (Meda Pharmaceuticals Ltd),Budesonide,03020000
12,Inhaled therapy,ICS,14294,88500020,Qvar 50micrograms/dose Easi-Breathe inhaler (Teva UK Ltd),Beclometasone dipropionate,03020000
12,Inhaled therapy,ICS,18848,88502020,Qvar 100micrograms/dose Easi-Breathe inhaler (Teva UK Ltd),Beclometasone dipropionate,03020000
12,Inhaled therapy,ICS,7356,88708020,Ciclesonide 80micrograms/dose inhaler CFC free,Ciclesonide,03020000
12,Inhaled therapy,ICS,10102,88716020,Ciclesonide 160micrograms/dose inhaler CFC free,Ciclesonide,03020000
12,Inhaled therapy,ICS,21224,88720020,Alvesco 80 inhaler (AstraZeneca UK Ltd),Ciclesonide,03020000
12,Inhaled therapy,ICS,6839,88722020,Alvesco 160 inhaler (AstraZeneca UK Ltd),Ciclesonide,03020000
12,Inhaled therapy,ICS,17654,89688020,Easyhaler Beclometasone 200micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd),Beclometasone dipropionate,03020000
12,Inhaled therapy,ICS,17670,90421020,Easyhaler Budesonide 100micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd),Budesonide,03020000
12,Inhaled therapy,ICS,27188,90423020,Easyhaler Budesonide 200micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd),Budesonide,03020000
12,Inhaled therapy,ICS,30649,90425020,Easyhaler Budesonide 400micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd),Budesonide,03020000
12,Inhaled therapy,ICS,16584,91153020,Beclometasone 50micrograms/dose inhaler CFC free,Beclometasone dipropionate,03020000
12,Inhaled therapy,ICS,15326,91155020,Beclometasone 100micrograms/dose inhaler CFC free,Beclometasone dipropionate,03020000
12,Inhaled therapy,ICS,14321,91157020,Beclometasone 200micrograms/dose inhaler CFC free,Beclometasone dipropionate,03020000
12,Inhaled therapy,ICS,21005,91159020,Beclometasone 250micrograms/dose inhaler CFC free,Beclometasone dipropionate,03020000
12,Inhaled therapy,ICS,16158,91161020,Clenil Modulite 50micrograms/dose inhaler (Chiesi Ltd),Beclometasone dipropionate,03020000
12,Inhaled therapy,ICS,13290,91163020,Clenil Modulite 100micrograms/dose inhaler (Chiesi Ltd),Beclometasone dipropionate,03020000
12,Inhaled therapy,ICS,16151,91165020,Clenil Modulite 200micrograms/dose inhaler (Chiesi Ltd),Beclometasone dipropionate,03020000
12,Inhaled therapy,ICS,16148,91167020,Clenil Modulite 250micrograms/dose inhaler (Chiesi Ltd),Beclometasone dipropionate,03020000
12,Inhaled therapy,ICS,35510,92711020,Budesonide 200micrograms/dose dry powder inhalation cartridge with device,Budesonide,03020000
12,Inhaled therapy,ICS,35602,92719020,Budesonide 200micrograms/dose dry powder inhalation cartridge,Budesonide,03020000
12,Inhaled therapy,ICS,35631,92727020,Budelin Novolizer 200micrograms/dose inhalation powder (Meda Pharmaceuticals Ltd),Budesonide,03020000
12,Inhaled therapy,ICS,35724,92729020,Budelin Novolizer 200micrograms/dose inhalation powder refill (Meda Pharmaceuticals Ltd),Budesonide,03020000
12,Inhaled therapy,ICS,35580,93039020,Beclometasone 100microgram inhalation powder blisters with device,Beclometasone dipropionate,03020000
12,Inhaled therapy,ICS,35652,93041020,Beclometasone 100microgram inhalation powder blisters,Beclometasone dipropionate,03020000
12,Inhaled therapy,ICS,35106,93043020,Becodisks 100microgram with Diskhaler (GlaxoSmithKline UK Ltd),Beclometasone dipropionate,03020000
12,Inhaled therapy,ICS,35408,93045020,Becodisks 100microgram (GlaxoSmithKline UK Ltd),Beclometasone dipropionate,03020000
12,Inhaled therapy,ICS,35293,93047020,Beclometasone 200microgram inhalation powder blisters with device,Beclometasone dipropionate,03020000
12,Inhaled therapy,ICS,35113,93049020,Beclometasone 200microgram inhalation powder blisters,Beclometasone dipropionate,03020000
12,Inhaled therapy,ICS,35430,93051020,Becodisks 200microgram with Diskhaler (GlaxoSmithKline UK Ltd),Beclometasone dipropionate,03020000
12,Inhaled therapy,ICS,35071,93053020,Becodisks 200microgram (GlaxoSmithKline UK Ltd),Beclometasone dipropionate,03020000
12,Inhaled therapy,ICS,35107,93055020,Beclometasone 400microgram inhalation powder blisters with device,Beclometasone dipropionate,03020000
12,Inhaled therapy,ICS,35288,93057020,Beclometasone 400microgram inhalation powder blisters,Beclometasone dipropionate,03020000
12,Inhaled therapy,ICS,35118,93059020,Becodisks 400microgram with Diskhaler (GlaxoSmithKline UK Ltd),Beclometasone dipropionate,03020000
12,Inhaled therapy,ICS,35299,93063020,Becodisks 400microgram (GlaxoSmithKline UK Ltd),Beclometasone dipropionate,03020000
12,Inhaled therapy,ICS,36021,93257020,Fluticasone propionate 50microgram inhalation powder blisters with device,Fluticasone propionate,03020000
12,Inhaled therapy,ICS,37447,93259020,Fluticasone propionate 50microgram inhalation powder blisters,Fluticasone propionate,03020000
12,Inhaled therapy,ICS,36290,93263020,Flixotide 50microgram disks with Diskhaler (GlaxoSmithKline UK Ltd),Fluticasone propionate,03020000
12,Inhaled therapy,ICS,35986,93265020,Flixotide 50microgram disks (GlaxoSmithKline UK Ltd),Fluticasone propionate,03020000
12,Inhaled therapy,ICS,35638,93273020,Fluticasone propionate 100microgram inhalation powder blisters with device,Fluticasone propionate,03020000
12,Inhaled therapy,ICS,35772,93275020,Fluticasone propionate 100microgram inhalation powder blisters,Fluticasone propionate,03020000
12,Inhaled therapy,ICS,35225,93279020,Flixotide 100microgram disks with Diskhaler (GlaxoSmithKline UK Ltd),Fluticasone propionate,03020000
12,Inhaled therapy,ICS,36090,93281020,Flixotide 100microgram disks (GlaxoSmithKline UK Ltd),Fluticasone propionate,03020000
12,Inhaled therapy,ICS,36401,93285020,Fluticasone propionate 250microgram inhalation powder blisters with device,Fluticasone propionate,03020000
12,Inhaled therapy,ICS,35905,93287020,Fluticasone propionate 250microgram inhalation powder blisters,Fluticasone propionate,03020000
12,Inhaled therapy,ICS,35461,93289020,Flixotide 250microgram disks with Diskhaler (GlaxoSmithKline UK Ltd),Fluticasone propionate,03020000
12,Inhaled therapy,ICS,35611,93291020,Flixotide 250microgram disks (GlaxoSmithKline UK Ltd),Fluticasone propionate,03020000
12,Inhaled therapy,ICS,35700,93293020,Fluticasone propionate 500microgram inhalation powder blisters with device,Fluticasone propionate,03020000
12,Inhaled therapy,ICS,36462,93295020,Fluticasone propionate 500microgram inhalation powder blisters,Fluticasone propionate,03020000
12,Inhaled therapy,ICS,35392,93297020,Flixotide 500microgram disks with Diskhaler (GlaxoSmithKline UK Ltd),Fluticasone propionate,03020000
12,Inhaled therapy,ICS,35374,93299020,Flixotide 500microgram disks (GlaxoSmithKline UK Ltd),Fluticasone propionate,03020000
12,Inhaled therapy,ICS,39200,95879020,AeroBec Forte 250 Autohaler (Meda Pharmaceuticals Ltd),Beclometasone dipropionate,03020000
12,Inhaled therapy,ICS,39102,96155020,Budesonide 100micrograms/dose inhaler CFC free,Budesonide,00000000
12,Inhaled therapy,ICS,39879,96157020,Budesonide 200micrograms/dose inhaler CFC free,Budesonide,00000000
12,Inhaled therapy,ICS,39099,96231020,Pulmicort 100micrograms/dose inhaler CFC free (AstraZeneca UK Ltd),Budesonide,00000000
12,Inhaled therapy,ICS,40057,96233020,Pulmicort 200micrograms/dose inhaler CFC free (AstraZeneca UK Ltd),Budesonide,03020000
12,Inhaled therapy,ICS,42985,98216020,Flixotide 50micrograms/dose Accuhaler (GlaxoSmithKline UK Ltd),Fluticasone propionate,03020000
12,Inhaled therapy,ICS,42928,98218020,Flixotide 100micrograms/dose Accuhaler (GlaxoSmithKline UK Ltd),Fluticasone propionate,03020000
12,Inhaled therapy,ICS,42994,98222020,Flixotide 250micrograms/dose Accuhaler (GlaxoSmithKline UK Ltd),Fluticasone propionate,03020000
12,Inhaled therapy,ICS,43074,98224020,Flixotide 500micrograms/dose Accuhaler (GlaxoSmithKline UK Ltd),Fluticasone propionate,03020000
12,Inhaled therapy,ICS,47943,99655020,Beclazone easi-breathe (roi) 100microgram/actuation Pressurised inhalation (Ivax Pharmaceuticals Ireland),Beclometasone Dipropionate,03020000
12,Inhaled therapy,ICS,67735,99657020,Beclazone easi-breathe (roi) 250microgram/actuation Pressurised inhalation (Ivax Pharmaceuticals Ireland),Beclometasone Dipropionate,03020000
12,Inhaled therapy,LABA,47638,00402021,Neovent 25micrograms/dose inhaler CFC free (Kent Pharmaceuticals Ltd),Salmeterol xinafoate,03010101
12,Inhaled therapy,LABA,71394,02699020,Serevent 50microgram disks with Diskhaler (Dowelhurst Ltd),Salmeterol xinafoate,03010101
12,Inhaled therapy,LABA,67823,02700020,Salmeterol 50microgram Diskhaler (Dowelhurst Ltd),Salmeterol xinafoate,03010101
12,Inhaled therapy,LABA,57544,02702020,Serevent 50micrograms/dose Accuhaler (Waymade Healthcare Plc),Salmeterol xinafoate,03010101
12,Inhaled therapy,LABA,56478,02704020,Serevent 50micrograms/dose Accuhaler (DE Pharmaceuticals),Salmeterol xinafoate,03010101
12,Inhaled therapy,LABA,68260,02707020,Serevent 50micrograms/dose Accuhaler (Mawdsley-Brooks & Company Ltd),Salmeterol xinafoate,03010101
12,Inhaled therapy,LABA,57558,02718020,Oxis 6 Turbohaler (Lexon (UK) Ltd),Formoterol fumarate dihydrate,03010101
12,Inhaled therapy,LABA,56482,02721020,Oxis 12 Turbohaler (Waymade Healthcare Plc),Formoterol fumarate dihydrate,03010101
12,Inhaled therapy,LABA,66547,02723020,Oxis 12 Turbohaler (DE Pharmaceuticals),Formoterol fumarate dihydrate,03010101
12,Inhaled therapy,LABA,57694,16929021,Vertine 25micrograms/dose inhaler CFC free (Teva UK Ltd),Salmeterol xinafoate,03010101
12,Inhaled therapy,LABA,50051,21883020,Serevent 25micrograms/dose Evohaler (Waymade Healthcare Plc),Salmeterol xinafoate,03010101
12,Inhaled therapy,LABA,71597,21885020,Serevent 25micrograms/dose Evohaler (Sigma Pharmaceuticals Plc),Salmeterol xinafoate,03010101
12,Inhaled therapy,LABA,67800,21886020,Serevent 25micrograms/dose Evohaler (Lexon (UK) Ltd),Salmeterol xinafoate,03010101
12,Inhaled therapy,LABA,62662,27144021,Olodaterol 2.5micrograms/dose solution for inhalation cartridge with device CFC free,Olodaterol hydrochloride,03010101
12,Inhaled therapy,LABA,65431,27145021,Striverdi Respimat 2.5micrograms/dose solution for inhalation cartridge with device (Boehringer Ingelheim Ltd),Olodaterol hydrochloride,03010101
12,Inhaled therapy,LABA,67238,32398020,Foradil 12microgram inhalation powder capsules with device (Sigma Pharmaceuticals Plc),Formoterol fumarate dihydrate,03010101
12,Inhaled therapy,LABA,54742,41990020,Salmeterol 25micrograms/dose inhaler CFC free (A A H Pharmaceuticals Ltd),Salmeterol xinafoate,03010101
12,Inhaled therapy,LABA,68483,70822021,Soltel 25micrograms/dose inhaler CFC free (Kent Pharmaceuticals Ltd),Salmeterol xinafoate,03010101
12,Inhaled therapy,LABA,465,74013020,Salmeterol 25micrograms/dose inhaler,Salmeterol xinafoate,00000000
12,Inhaled therapy,LABA,3297,74014020,Salmeterol 50micrograms disc,Salmeterol Xinafoate,03010101
12,Inhaled therapy,LABA,719,74015020,Salmeterol 50micrograms/dose dry powder inhaler,Salmeterol xinafoate,03010101
12,Inhaled therapy,LABA,549,74018020,Serevent 25micrograms/dose inhaler (GlaxoSmithKline UK Ltd),Salmeterol xinafoate,00000000
12,Inhaled therapy,LABA,910,74019020,Serevent diskhaler 50microgram Inhalation powder (Glaxo Wellcome UK Ltd),Salmeterol Xinafoate,03010101
12,Inhaled therapy,LABA,2224,74020020,Serevent 50micrograms/dose Accuhaler (GlaxoSmithKline UK Ltd),Salmeterol xinafoate,03010101
12,Inhaled therapy,LABA,10968,80411020,Foradil 12microgram inhalation powder capsules with device (Novartis Pharmaceuticals UK Ltd),Formoterol fumarate dihydrate,03010101
12,Inhaled therapy,LABA,6526,80413020,Formoterol 12microgram inhalation powder capsules with device,Formoterol fumarate dihydrate,03010101
12,Inhaled therapy,LABA,9711,85742020,Formoterol 6micrograms/dose dry powder inhaler,Formoterol fumarate dihydrate,03010101
12,Inhaled therapy,LABA,7133,85743020,Formoterol 12micrograms/dose dry powder inhaler,Formoterol fumarate dihydrate,03010101
12,Inhaled therapy,LABA,1975,85747020,Oxis 6 Turbohaler (AstraZeneca UK Ltd),Formoterol fumarate dihydrate,03010101
12,Inhaled therapy,LABA,1974,85749020,Oxis 12 Turbohaler (AstraZeneca UK Ltd),Formoterol fumarate dihydrate,03010101
12,Inhaled therapy,LABA,14306,89764020,Formoterol 12micrograms/dose inhaler CFC free,Formoterol fumarate dihydrate,03010101
12,Inhaled therapy,LABA,25784,89766020,Atimos Modulite 12micrograms/dose inhaler (Chiesi Ltd),Formoterol fumarate dihydrate,03010101
12,Inhaled therapy,LABA,7270,90173020,Salmeterol 25micrograms/dose inhaler CFC free,Salmeterol xinafoate,03010101
12,Inhaled therapy,LABA,7268,90175020,Serevent 25micrograms/dose Evohaler (GlaxoSmithKline UK Ltd),Salmeterol xinafoate,03010101
12,Inhaled therapy,LABA,35725,92823020,Formoterol Easyhaler 12micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd),Formoterol fumarate dihydrate,03010101
12,Inhaled therapy,LABA,35542,92971020,Salmeterol 50microgram inhalation powder blisters with device,Salmeterol xinafoate,03010101
12,Inhaled therapy,LABA,35503,92977020,Salmeterol 50microgram inhalation powder blisters,Salmeterol xinafoate,03010101
12,Inhaled therapy,LABA,35165,92979020,Serevent 50microgram disks with Diskhaler (GlaxoSmithKline UK Ltd),Salmeterol xinafoate,03010101
12,Inhaled therapy,LABA,35825,92985020,Serevent 50microgram disks (GlaxoSmithKline UK Ltd),Salmeterol xinafoate,03010101
12,Inhaled therapy,LABA,43738,98481020,Indacaterol 150microgram inhalation powder capsules with device,Indacaterol maleate,03010101
12,Inhaled therapy,LABA,45610,98485020,Indacaterol 300microgram inhalation powder capsules with device,Indacaterol maleate,03010101
12,Inhaled therapy,LABA,43893,98562020,Onbrez Breezhaler 150microgram inhalation powder capsules with device (Novartis Pharmaceuticals UK Ltd),Indacaterol maleate,03010101
12,Inhaled therapy,LABA,44064,98564020,Onbrez Breezhaler 300microgram inhalation powder capsules with device (Novartis Pharmaceuticals UK Ltd),Indacaterol maleate,03010101
12,Inhaled therapy,LABA+ICS,51570,00046020,Symbicort 200/6 Turbohaler (DE Pharmaceuticals),Budesonide/Formoterol fumarate dihydrate,03010101/03020000
12,Inhaled therapy,LABA+ICS,53491,00047020,Symbicort 200/6 Turbohaler (Sigma Pharmaceuticals Plc),Budesonide/Formoterol fumarate dihydrate,03010101/03020000
12,Inhaled therapy,LABA+ICS,51759,00048020,Symbicort 200/6 Turbohaler (Mawdsley-Brooks & Company Ltd),Budesonide/Formoterol fumarate dihydrate,03010101/03020000
12,Inhaled therapy,LABA+ICS,68034,00049020,Symbicort 200/6 Turbohaler (Necessity Supplies Ltd),Budesonide/Formoterol fumarate dihydrate,03010101/03020000
12,Inhaled therapy,LABA+ICS,71371,00050020,Symbicort 100/6 Turbohaler (Waymade Healthcare Plc),Budesonide/Formoterol fumarate dihydrate,03010101/03020000
12,Inhaled therapy,LABA+ICS,49114,00053020,Symbicort 100/6 Turbohaler (Sigma Pharmaceuticals Plc),Budesonide/Formoterol fumarate dihydrate,03010101/03020000
12,Inhaled therapy,LABA+ICS,50945,00054020,Symbicort 100/6 Turbohaler (Mawdsley-Brooks & Company Ltd),Budesonide/Formoterol fumarate dihydrate,03010101/03020000
12,Inhaled therapy,LABA+ICS,71409,02729020,Seretide 50 Evohaler (Waymade Healthcare Plc),Fluticasone propionate/Salmeterol xinafoate,03010101/03020000
12,Inhaled therapy,LABA+ICS,68453,02731020,Seretide 125 Evohaler (Waymade Healthcare Plc),Fluticasone propionate/Salmeterol xinafoate,03010101/03020000
12,Inhaled therapy,LABA+ICS,51027,02732020,Seretide 125 Evohaler (DE Pharmaceuticals),Fluticasone propionate/Salmeterol xinafoate,03010101/03020000
12,Inhaled therapy,LABA+ICS,51151,02734020,Seretide 125 Evohaler (Lexon (UK) Ltd),Fluticasone propionate/Salmeterol xinafoate,03010101/03020000
12,Inhaled therapy,LABA+ICS,65117,02735020,Seretide 125 Evohaler (Mawdsley-Brooks & Company Ltd),Fluticasone propionate/Salmeterol xinafoate,03010101/03020000
12,Inhaled therapy,LABA+ICS,49000,02737020,Seretide 250 Evohaler (Waymade Healthcare Plc),Fluticasone propionate/Salmeterol xinafoate,03010101/03020000
12,Inhaled therapy,LABA+ICS,48739,02739020,Seretide 250 Evohaler (DE Pharmaceuticals),Fluticasone propionate/Salmeterol xinafoate,03010101/03020000
12,Inhaled therapy,LABA+ICS,63252,02741020,Seretide 250 Evohaler (Lexon (UK) Ltd),Fluticasone propionate/Salmeterol xinafoate,03010101/03020000
12,Inhaled therapy,LABA+ICS,50886,02742020,Seretide 250 Evohaler (Stephar (U.K.) Ltd),Fluticasone propionate/Salmeterol xinafoate,03010101/03020000
12,Inhaled therapy,LABA+ICS,51909,02744020,Seretide 250 Evohaler (Necessity Supplies Ltd),Fluticasone propionate/Salmeterol xinafoate,03010101/03020000
12,Inhaled therapy,LABA+ICS,53283,02745020,Seretide 100 Accuhaler (Waymade Healthcare Plc),Fluticasone propionate/Salmeterol xinafoate,03010101/03020000
12,Inhaled therapy,LABA+ICS,62126,02747020,Seretide 100 Accuhaler (DE Pharmaceuticals),Fluticasone propionate/Salmeterol xinafoate,03010101/03020000
12,Inhaled therapy,LABA+ICS,61280,02753020,Seretide 250 Accuhaler (Waymade Healthcare Plc),Fluticasone propionate/Salmeterol xinafoate,03010101/03020000
12,Inhaled therapy,LABA+ICS,53230,02755020,Seretide 250 Accuhaler (DE Pharmaceuticals),Fluticasone propionate/Salmeterol xinafoate,03010101/03020000
12,Inhaled therapy,LABA+ICS,50560,02756020,Seretide 250 Accuhaler (Sigma Pharmaceuticals Plc),Fluticasone propionate/Salmeterol xinafoate,03010101/03020000
12,Inhaled therapy,LABA+ICS,63945,02757020,Seretide 250 Accuhaler (Lexon (UK) Ltd),Fluticasone propionate/Salmeterol xinafoate,03010101/03020000
12,Inhaled therapy,LABA+ICS,51394,02760020,Seretide 500 Accuhaler (Waymade Healthcare Plc),Fluticasone propionate/Salmeterol xinafoate,03010101/03020000
12,Inhaled therapy,LABA+ICS,55677,02763020,Seretide 500 Accuhaler (Lexon (UK) Ltd),Fluticasone propionate/Salmeterol xinafoate,03010101/03020000
12,Inhaled therapy,LABA+ICS,51861,02764020,Seretide 500 Accuhaler (Mawdsley-Brooks & Company Ltd),Fluticasone propionate/Salmeterol xinafoate,03010101/03020000
12,Inhaled therapy,LABA+ICS,68495,02765020,Seretide 500 Accuhaler (Necessity Supplies Ltd),Fluticasone propionate/Salmeterol xinafoate,03010101/03020000
12,Inhaled therapy,LABA+ICS,51593,02766020,Seretide 500 Accuhaler (DE Pharmaceuticals),Fluticasone propionate/Salmeterol xinafoate,03010101/03020000
12,Inhaled therapy,LABA+ICS,53237,14017020,Symbicort 400/12 Turbohaler (DE Pharmaceuticals),Budesonide/Formoterol fumarate dihydrate,03010101/03020000
12,Inhaled therapy,LABA+ICS,50739,14019020,Symbicort 400/12 Turbohaler (Mawdsley-Brooks & Company Ltd),Budesonide/Formoterol fumarate dihydrate,03010101/03020000
12,Inhaled therapy,LABA+ICS,71354,14020020,Symbicort 400/12 Turbohaler (Necessity Supplies Ltd),Budesonide/Formoterol fumarate dihydrate,03010101/03020000
12,Inhaled therapy,LABA+ICS,59899,21595021,Fluticasone furoate 184micrograms/dose / Vilanterol 22micrograms/dose dry powder inhaler,Fluticasone furoate/Vilanterol,03010400/03020000
12,Inhaled therapy,LABA+ICS,59573,21596021,Relvar Ellipta 184micrograms/dose / 22micrograms/dose dry powder inhaler (GlaxoSmithKline UK Ltd),Fluticasone furoate/Vilanterol,03010400/03020000
12,Inhaled therapy,LABA+ICS,59439,21597021,Fluticasone furoate 92micrograms/dose / Vilanterol 22micrograms/dose dry powder inhaler,Fluticasone furoate/Vilanterol,03010400/03020000
