Category,BNF Chapter,Prodcode,dm+d code,Product Name,Drug Substance
Exacerbations - Antibiotics,broad-spectrum penicillins,34493,628011000001104,co-amoxiclav 500mg/125mg tablets (ranbaxy (uk) ltd),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,33690,634511000001102,amoxicillin 125mg/5ml oral suspension (a a h pharmaceuticals ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,11613,644811000001100,amix 250 capsules (ashbourne pharmaceuticals ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,71820,649511000001104,ampicillin 250mg/5ml oral suspension (kent pharmaceuticals ltd),ampicillin
Exacerbations - Antibiotics,broad-spectrum penicillins,34001,668411000001104,amoxicillin 500mg capsules (teva uk ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,55499,673011000001105,amoxicillin 250mg/5ml oral suspension (ranbaxy (uk) ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,4010,67355001000027106,amoxil 750mg sachets (glaxosmithkline uk ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,50341,680711000001105,co-amoxiclav 500mg/125mg tablets (alliance healthcare (distribution) ltd),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,1812,689711000001103,amoxil 250mg/5ml syrup sucrose free (glaxosmithkline uk ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,3669,69195001000027104,amoxymed 250mg capsule (medipharma ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,31286,69205001000027104,amoxymed 125mg/5ml oral solution (medipharma ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,34855,693411000001108,amoxicillin 250mg/5ml oral suspension sugar free (kent pharmaceuticals ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,24150,69611000001101,amoxicillin 125mg/5ml oral suspension sugar free (ivax pharmaceuticals uk ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,41734,69675001000027107,amoxicillin 3g powder (actavis uk ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,54471,698211000001101,ampicillin 250mg capsules (kent pharmaceuticals ltd),ampicillin
Exacerbations - Antibiotics,broad-spectrum penicillins,29858,709111000001109,amoxicillin 125mg/5ml oral suspension sugar free (sandoz ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,847,709311000001106,amoxil 500mg capsules (glaxosmithkline uk ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,17099,71111000001101,amoxil 1g powder for solution for injection vials (glaxosmithkline uk ltd),amoxicillin sodium
Exacerbations - Antibiotics,broad-spectrum penicillins,33840,719311000001108,amoxicillin 500mg powder for solution for injection vials (wockhardt uk ltd),amoxicillin sodium
Exacerbations - Antibiotics,broad-spectrum penicillins,54222,730511000001101,amoxicillin 250mg/5ml oral suspension sugar free (alliance healthcare (distribution) ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,54732,7320111000001106,co-amoxiclav 125mg/31mg/5ml oral suspension (mylan),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,54780,7320411000001101,co-amoxiclav 250mg/62mg/5ml oral suspension (mylan),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,42227,732211000001103,co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (a a h pharmaceuticals ltd),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,10200,7322211000001104,co-amoxiclav 125mg/31mg/5ml oral suspension,amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,7364,7322311000001107,co-amoxiclav 250mg/62mg/5ml oral suspension,amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,33343,739011000001101,amoxicillin 250mg capsules (actavis uk ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,33696,756511000001100,amoxicillin 125mg/5ml oral suspension sugar free (a a h pharmaceuticals ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,28871,760411000001105,co-amoxiclav 250mg/125mg tablets (ivax pharmaceuticals uk ltd),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,62074,767611000001107,amoxicillin 250mg/5ml oral suspension (alliance healthcare (distribution) ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,34734,771411000001107,co-amoxiclav 250mg/125mg tablets (teva uk ltd),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,34358,773911000001103,co-fluampicil 250mg/250mg capsules (mylan),flucloxacillin sodium/ampicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,11634,774011000001100,amix 125 oral suspension (ashbourne pharmaceuticals ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,40148,785111000001106,co-amoxiclav 500mg/125mg tablets (kent pharmaceuticals ltd),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,29463,802011000001104,amoxicillin 500mg capsules (ivax pharmaceuticals uk ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,23740,816511000001105,amoxicillin 500mg capsules (mylan),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,41744,8169711000001108,ampicillin 125mg/5ml oral suspension (a a h pharmaceuticals ltd),ampicillin
Exacerbations - Antibiotics,broad-spectrum penicillins,33165,819911000001107,amoxicillin 250mg/5ml oral suspension (a a h pharmaceuticals ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,56223,828811000001100,amoxicillin 250mg/5ml oral suspension (sandoz ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,43548,829311000001103,co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (a a h pharmaceuticals ltd),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,27725,830011000001107,amoxicillin 250mg/5ml oral suspension (teva uk ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,30528,833211000001107,amoxicillin 250mg capsules (kent pharmaceuticals ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,58205,834911000001101,amoxicillin 500mg powder for solution for injection vials (a a h pharmaceuticals ltd),amoxicillin sodium
Exacerbations - Antibiotics,broad-spectrum penicillins,24483,850311000001106,penbritin 250mg capsules (chemidex pharma ltd),ampicillin
Exacerbations - Antibiotics,broad-spectrum penicillins,55047,856111000001107,amoxicillin 125mg/5ml oral suspension (sandoz ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,32622,860211000001109,amoxicillin 125mg/5ml oral suspension (mylan),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,569,866111000001100,augmentin 250/62 sf oral suspension (glaxosmithkline uk ltd),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,244,871511000001109,augmentin intravenous 1.2g powder for solution for injection vials (glaxosmithkline uk ltd),potassium clavulanate/amoxicillin sodium
Exacerbations - Antibiotics,broad-spectrum penicillins,14386,874611000001105,galenamox 125mg/5ml oral suspension (galen ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,34228,875911000001100,ampicillin 250mg capsules (a a h pharmaceuticals ltd),ampicillin
Exacerbations - Antibiotics,broad-spectrum penicillins,19414,882211000001108,co-amoxiclav 250mg/125mg tablets (sandoz ltd),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,58057,88811000001107,amoxicillin 250mg/5ml oral suspension sugar free (sandoz ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,33222,89325001000027103,amoxicillin 250mg capsule (lagap),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,22452,89335001000027101,britcin 250mg capsule (ddsa pharmaceuticals ltd),ampicillin
Exacerbations - Antibiotics,broad-spectrum penicillins,3742,89395001000027108,amoxicillin 125mg sugar free chewable tablets,amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,900,89445001000027105,ampicillin 125mg/5ml sugar free suspension,ampicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,16167,89455001000027108,ampicillin 250mg/5ml sugar free suspension,ampicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,30783,91211000001101,co-amoxiclav 250mg/125mg tablets (ranbaxy (uk) ltd),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,34435,92055001000027105,amoxicillin 250mg capsule (ddsa pharmaceuticals ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,34885,92065001000027101,amoxicillin 500mg capsule (ddsa pharmaceuticals ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,33692,930411000001106,amoxicillin 500mg capsules (a a h pharmaceuticals ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,31535,930911000001103,amoxicillin 250mg/5ml oral suspension sugar free (mylan),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,34234,931011000001106,co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (teva uk ltd),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,415,932211000001108,augmentin 125/31 sf oral suspension (glaxosmithkline uk ltd),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,29353,934111000001105,co-amoxiclav 500mg/125mg tablets (teva uk ltd),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,31281,9385411000001106,penbritin 500mg capsules (chemidex pharma ltd),ampicillin
Exacerbations - Antibiotics,broad-spectrum penicillins,399,94411000001100,augmentin 375mg tablets (glaxosmithkline uk ltd),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,1722,94825001000027100,amoxicillin 500mg dispersible tablets,amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,9343,94835001000027103,amoxicillin 750mg sugar free powder,amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,21345,95375001000027106,bacampicillin hcl 400mg tablets,bacampicillin
Exacerbations - Antibiotics,broad-spectrum penicillins,12489,95395001000027102,ambaxin 400mg tablet (pharmacia ltd),bacampicillin
Exacerbations - Antibiotics,broad-spectrum penicillins,20531,955001000027105,amfipen 250mg capsule (yamanouchi pharma ltd),ampicillin
Exacerbations - Antibiotics,broad-spectrum penicillins,26356,965001000027101,amfipen 500mg capsule (yamanouchi pharma ltd),ampicillin
Exacerbations - Antibiotics,broad-spectrum penicillins,63911,9785311000001100,amoxicillin 250mg capsules (almus pharmaceuticals ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,47640,9785911000001104,amoxicillin 500mg capsules (almus pharmaceuticals ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,42545,9786511000001104,amoxicillin 125mg/5ml oral suspension (almus pharmaceuticals ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,48147,9786711000001109,co-amoxiclav 250mg/125mg tablets (almus pharmaceuticals ltd),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,41090,9786911000001106,amoxicillin 250mg/5ml oral suspension (almus pharmaceuticals ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,36054,9787111000001106,amoxicillin 125mg/5ml oral suspension sugar free (almus pharmaceuticals ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,42732,9787311000001108,amoxicillin 250mg/5ml oral suspension sugar free (almus pharmaceuticals ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,54808,9787711000001107,co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (almus pharmaceuticals ltd),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,51678,9787911000001109,co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (almus pharmaceuticals ltd),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,cephalosporins,75579,,cefalexin 250mg/5ml oral solution (lagap),cefalexin
Exacerbations - Antibiotics,cephalosporins,75783,,cefalexin 250mg capsules (lupin healthcare (uk) ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,47983,10096411000001100,cefuroxime 250mg tablets (a a h pharmaceuticals ltd),cefuroxime axetil
Exacerbations - Antibiotics,cephalosporins,66852,10188311000001102,ceftazidime 2g powder for solution for injection vials (a a h pharmaceuticals ltd),ceftazidime pentahydrate
Exacerbations - Antibiotics,cephalosporins,61881,10188511000001108,ceftazidime 500mg powder for solution for injection vials (a a h pharmaceuticals ltd),ceftazidime pentahydrate
Exacerbations - Antibiotics,cephalosporins,58623,10271811000001105,cefuroxime 250mg tablets (alliance healthcare (distribution) ltd),cefuroxime axetil
Exacerbations - Antibiotics,cephalosporins,52283,10388711000001105,cefalexin 250mg capsules (arrow generics ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,47163,10389111000001102,cefalexin 250mg tablets (arrow generics ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,68521,10456111000001106,cefalexin 125mg/5ml oral suspension (arrow generics ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,59068,10885511000001106,cefuroxime 250mg tablets (teva uk ltd),cefuroxime axetil
Exacerbations - Antibiotics,cephalosporins,62898,11267111000001105,cefalexin 125mg/5ml oral suspension sugar free (pliva pharma ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,67749,11267511000001101,cefalexin 250mg tablets (pliva pharma ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,67746,11267711000001106,cefalexin 500mg tablets (pliva pharma ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,55895,11400311000001106,ceftriaxone 1g powder for solution for injection vials (pliva pharma ltd),ceftriaxone sodium
Exacerbations - Antibiotics,cephalosporins,74060,13212811000001109,cefalexin 125mg/5ml oral suspension (dowelhurst ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,56444,13612411000001105,ceftriaxone 250mg powder for solution for injection vials (a a h pharmaceuticals ltd),ceftriaxone sodium
Exacerbations - Antibiotics,cephalosporins,58920,13743011000001107,cefuroxime 250mg tablets (tillomed laboratories ltd),cefuroxime axetil
Exacerbations - Antibiotics,cephalosporins,9157,155595001000027105,keflex 250mg tablet (eli lilly and company ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,9603,155605001000027102,keflex 500mg tablet (eli lilly and company ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,7430,155615001000027100,keflex 250mg capsule (eli lilly and company ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,12276,155635001000027106,keflex 500mg capsule (eli lilly and company ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,7485,155645001000027107,keflex 125mg/5ml liquid (eli lilly and company ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,10455,155655001000027105,keflex 250mg/5ml liquid (eli lilly and company ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,67794,158511000001109,cefalexin 250mg/5ml oral suspension (alliance healthcare (distribution) ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,73065,16450411000001109,zinnat 250mg tablets (lexon (uk) ltd),cefuroxime axetil
Exacerbations - Antibiotics,cephalosporins,62188,17851911000001102,cefalexin 250mg capsules (phoenix healthcare distribution ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,67828,17852111000001105,cefalexin 500mg capsules (phoenix healthcare distribution ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,59069,17852311000001107,cefalexin 250mg tablets (phoenix healthcare distribution ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,12235,182775001000027101,ceporex 1g tablet (galen ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,18451,182795001000027105,cefalexin 1g tablets,cefalexin
Exacerbations - Antibiotics,cephalosporins,52282,19187811000001108,cefalexin 250mg capsules (milpharm ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,54955,19188011000001101,cefalexin 500mg capsules (milpharm ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,72224,19188211000001106,cefalexin 125mg/5ml oral suspension sugar free (milpharm ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,30530,192845001000027104,ceftazidime with saline 2g infusion,ceftazidime pentahydrate
Exacerbations - Antibiotics,cephalosporins,25666,192925001000027106,cefuroxime with saline 750mg infusion,cefuroxime sodium
Exacerbations - Antibiotics,cephalosporins,55897,19843211000001101,ceftazidime 1g powder for solution for injection vials (mylan),ceftazidime pentahydrate
Exacerbations - Antibiotics,cephalosporins,9689,199411000001106,cefalexin 500mg tablets (teva uk ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,31000,200385001000027109,kefadim 1g injection (eli lilly and company ltd),ceftazidime pentahydrate
Exacerbations - Antibiotics,cephalosporins,32221,200395001000027108,kefadim 2g injection (eli lilly and company ltd),ceftazidime pentahydrate
Exacerbations - Antibiotics,cephalosporins,36667,200535001000027104,kefadim 2g infusion (eli lilly and company ltd),ceftazidime pentahydrate
Exacerbations - Antibiotics,cephalosporins,27254,204785001000027106,tenkorex 500mg capsule (opd pharm),cefalexin
Exacerbations - Antibiotics,cephalosporins,3846,211911000001100,zinnat 250mg tablets (glaxosmithkline uk ltd),cefuroxime axetil
Exacerbations - Antibiotics,cephalosporins,19160,216811000001100,cefalexin 250mg capsules (mylan),cefalexin
Exacerbations - Antibiotics,cephalosporins,60039,21822811000001100,cefalexin 250mg capsules (waymade healthcare plc),cefalexin
Exacerbations - Antibiotics,cephalosporins,66179,21823311000001104,cefalexin 500mg capsules (waymade healthcare plc),cefalexin
Exacerbations - Antibiotics,cephalosporins,66349,21825911000001102,cefalexin 500mg/5ml oral suspension (waymade healthcare plc),cefalexin
Exacerbations - Antibiotics,cephalosporins,61661,21826411000001101,cefalexin 125mg/5ml oral suspension (waymade healthcare plc),cefalexin
Exacerbations - Antibiotics,cephalosporins,59406,21830211000001100,cefalexin 500mg tablets (waymade healthcare plc),cefalexin
Exacerbations - Antibiotics,cephalosporins,61268,21831411000001105,cefuroxime 250mg tablets (waymade healthcare plc),cefuroxime axetil
Exacerbations - Antibiotics,cephalosporins,21835,219675001000027109,kiflone 250mg capsule (berk pharmaceuticals ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,27017,219685001000027104,kiflone 500mg capsule (berk pharmaceuticals ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,26992,219695001000027100,kiflone 500mg tablet (berk pharmaceuticals ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,26989,219705001000027109,kiflone 125mg/5ml oral solution (berk pharmaceuticals ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,21979,219715001000027106,kiflone 250mg/5ml oral solution (berk pharmaceuticals ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,59269,22631111000001107,cefalexin 250mg capsules (de pharmaceuticals),cefalexin
Exacerbations - Antibiotics,cephalosporins,40155,226825001000027107,cefotaxime 1g/vial injection (c p pharmaceuticals ltd),cefotaxime sodium
Exacerbations - Antibiotics,cephalosporins,43274,226835001000027109,cefotaxime 2g/vial injection (c p pharmaceuticals ltd),cefotaxime sodium
Exacerbations - Antibiotics,cephalosporins,41394,226845001000027105,cefotaxime 500mg/vial injection (c p pharmaceuticals ltd),cefotaxime sodium
Exacerbations - Antibiotics,cephalosporins,10794,228011000001102,zinnat 125mg tablets (glaxosmithkline uk ltd),cefuroxime axetil
Exacerbations - Antibiotics,cephalosporins,58525,23107411000001109,ceftriaxone 2g powder for solution for infusion vials,ceftriaxone sodium
Exacerbations - Antibiotics,cephalosporins,74637,232811000001108,cefalexin 250mg tablets (ranbaxy (uk) ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,36578,233111000001107,cefalexin 125mg/5ml oral suspension (ranbaxy (uk) ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,58963,23414711000001106,ceftriaxone 2g powder for solution for infusion vials (kent pharmaceuticals ltd),ceftriaxone sodium
Exacerbations - Antibiotics,cephalosporins,13412,238811000001105,zinnat 125mg/5ml oral suspension (glaxosmithkline uk ltd),cefuroxime axetil
Exacerbations - Antibiotics,cephalosporins,47993,244915001000027102,cefuroxime (as axetil) 500mg tablets,cefuroxime axetil
Exacerbations - Antibiotics,cephalosporins,44755,24795001000027100,cefalexin 500mg capsule (berk pharmaceuticals ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,69472,27996611000001100,cefalexin 500mg capsules (lupin healthcare (uk) ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,69107,29782311000001109,cefalexin 250mg capsules (sigma pharmaceuticals plc),cefalexin
Exacerbations - Antibiotics,cephalosporins,74505,29782711000001108,cefalexin 500mg capsules (sigma pharmaceuticals plc),cefalexin
Exacerbations - Antibiotics,cephalosporins,65953,30009611000001106,cefalexin 250mg capsules (mawdsley-brooks & company ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,70402,30010111000001106,cefalexin 500mg capsules (mawdsley-brooks & company ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,65072,30010611000001103,cefalexin 250mg/5ml oral suspension (mawdsley-brooks & company ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,19161,305811000001101,cefalexin 500mg capsules (ranbaxy (uk) ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,41230,3234011000001103,ceporex 500mg/5ml syrup (strides shasun (uk) ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,232,323824004,cefotaxime 500mg powder for solution for injection vials,cefotaxime sodium
Exacerbations - Antibiotics,cephalosporins,7501,323825003,cefotaxime 1g powder for solution for injection vials,cefotaxime sodium
Exacerbations - Antibiotics,cephalosporins,20003,323849000,ceftazidime 3g powder for solution for injection vials,ceftazidime pentahydrate
Exacerbations - Antibiotics,cephalosporins,24046,323853003,ceftazidime 500mg powder for solution for injection vials,ceftazidime pentahydrate
Exacerbations - Antibiotics,cephalosporins,2651,323854009,ceftazidime 1g powder for solution for injection vials,ceftazidime pentahydrate
Exacerbations - Antibiotics,cephalosporins,7502,323855005,ceftazidime 2g powder for solution for injection vials,ceftazidime pentahydrate
Exacerbations - Antibiotics,cephalosporins,12850,323868002,cefuroxime 125mg tablets,cefuroxime axetil
Exacerbations - Antibiotics,cephalosporins,3678,323869005,cefuroxime 250mg tablets,cefuroxime axetil
Exacerbations - Antibiotics,cephalosporins,725,323872003,cefuroxime 125mg/5ml oral suspension,cefuroxime axetil
Exacerbations - Antibiotics,cephalosporins,7587,323880005,cefuroxime 250mg powder for injection vials,cefuroxime sodium
Exacerbations - Antibiotics,cephalosporins,155,323883007,cefalexin 250mg capsules,cefalexin
Exacerbations - Antibiotics,cephalosporins,400,323884001,cefalexin 500mg capsules,cefalexin
Exacerbations - Antibiotics,cephalosporins,1146,323885000,cefalexin 250mg tablets,cefalexin
Exacerbations - Antibiotics,cephalosporins,865,323886004,cefalexin 500mg tablets,cefalexin
Exacerbations - Antibiotics,cephalosporins,1693,323887008,cefalexin 125mg/5ml oral suspension,cefalexin
Exacerbations - Antibiotics,cephalosporins,1860,323888003,cefalexin 250mg/5ml oral suspension,cefalexin
Exacerbations - Antibiotics,cephalosporins,3704,323989005,ceftriaxone 250mg powder for solution for injection vials,ceftriaxone sodium
Exacerbations - Antibiotics,cephalosporins,684,323990001,ceftriaxone 1g powder for solution for injection vials,ceftriaxone sodium
Exacerbations - Antibiotics,cephalosporins,19838,323991002,ceftriaxone 2g powder for solution for injection vials,ceftriaxone sodium
Exacerbations - Antibiotics,cephalosporins,71271,32484011000001101,ceftazidime 2g powder for solution for injection vials (stravencon ltd),ceftazidime pentahydrate
Exacerbations - Antibiotics,cephalosporins,52851,324911000001101,cefalexin 500mg capsules (alliance healthcare (distribution) ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,32642,34311000001103,cefalexin 125mg/5ml oral suspension (kent pharmaceuticals ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,40915,343411000001108,ceporex 500mg capsules (strides shasun (uk) ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,41968,344611000001109,cefalexin 250mg/5ml oral suspension (teva uk ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,74202,34751411000001101,cefuroxime 250mg powder for injection vials (bowmed ibisqus ltd),cefuroxime sodium
Exacerbations - Antibiotics,cephalosporins,19152,34811000001107,cefalexin 250mg capsules (actavis uk ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,74893,35210711000001106,cefalexin 125mg/5ml oral suspension sugar free (alliance healthcare (distribution) ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,75386,35210911000001108,cefalexin 250mg/5ml oral suspension sugar free (alliance healthcare (distribution) ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,31825,360811000001108,cefalexin 250mg tablets (ivax pharmaceuticals uk ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,19133,3611000001101,cefalexin 250mg capsules (ivax pharmaceuticals uk ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,2227,36134311000001108,cefalexin 500mg/5ml oral suspension,cefalexin
Exacerbations - Antibiotics,cephalosporins,19909,36134711000001107,cefuroxime 750mg powder for injection vials,cefuroxime sodium
Exacerbations - Antibiotics,cephalosporins,24618,362611000001105,keflex 500mg capsules (flynn pharma ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,9698,362911000001104,cefalexin 250mg tablets (teva uk ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,17873,3930311000001107,fortum 1g powder for solution for injection vials (glaxosmithkline uk ltd),ceftazidime pentahydrate
Exacerbations - Antibiotics,cephalosporins,42070,3930711000001106,kefadim 1g powder for solution for injection vials (flynn pharma ltd),ceftazidime pentahydrate
Exacerbations - Antibiotics,cephalosporins,17292,3939311000001103,zinacef 750mg powder for injection vials (glaxosmithkline uk ltd),cefuroxime sodium
Exacerbations - Antibiotics,cephalosporins,20569,3939811000001107,claforan 1g powder for solution for injection vials (sanofi),cefotaxime sodium
Exacerbations - Antibiotics,cephalosporins,72784,3940211000001103,cefotaxime 1g powder for solution for injection vials (wockhardt uk ltd),cefotaxime sodium
Exacerbations - Antibiotics,cephalosporins,58239,3977811000001102,ceftriaxone 1g powder for solution for injection vials (a a h pharmaceuticals ltd),ceftriaxone sodium
Exacerbations - Antibiotics,cephalosporins,64903,3978011000001109,ceftriaxone 1g powder for solution for injection vials (wockhardt uk ltd),ceftriaxone sodium
Exacerbations - Antibiotics,cephalosporins,59708,3978511000001101,ceftriaxone 1g powder for solution for injection vials (genus pharmaceuticals ltd),ceftriaxone sodium
Exacerbations - Antibiotics,cephalosporins,16202,3978911000001108,rocephin 1g powder for solution for injection vials (roche products ltd),ceftriaxone sodium
Exacerbations - Antibiotics,cephalosporins,36701,427011000001102,cefalexin 250mg tablets (mylan),cefalexin
Exacerbations - Antibiotics,cephalosporins,17871,4374011000001108,fortum 500mg powder for solution for injection vials (glaxosmithkline uk ltd),ceftazidime pentahydrate
